fabricas clientes rutas costo cantaristas tiempo 
4 7 31 93 7 122 
4 7 8 476 7 116 
4 7 38 197 7 123 
4 7 10 591 7 118 
5 7 15 414 7 125 
5 7 19 232 7 126 
5 7 64 209 7 170 
5 7 66 88 7 137 
5 7 15 491 7 124 
5 7 64 71 7 134 
5 7 63 75 7 138 
5 7 55 65 7 134 
5 7 52 93 7 133 
5 7 13 211 7 124 
6 7 70 154 7 162 
6 7 31 168 7 142 
6 7 67 246 7 148 
6 7 74 77 7 143 
6 7 62 204 7 139 
6 7 49 118 7 141 
6 7 67 179 7 145 
6 7 29 142 7 134 
6 7 13 623 7 130 
6 7 39 126 7 134 
1 8 35 61 8 115 
1 8 18 274 8 106 
1 8 32 85 8 110 
1 8 21 136 8 107 
1 8 25 169 8 107 
1 8 26 65 8 108 
1 8 24 126 8 107 
1 8 26 121 8 108 
1 8 18 183 8 107 
1 8 29 79 8 109 
2 8 18 250 8 114 
2 8 26 188 8 115 
2 8 19 231 8 115 
2 8 41 109 8 119 
2 8 31 103 8 140 
2 8 43 118 8 119 
2 8 30 147 8 114 
2 8 39 106 8 118 
2 8 39 59 8 118 
2 8 23 172 8 114 
3 8 41 127 8 130 
3 8 25 110 8 124 
3 8 12 373 8 120 
3 8 10 607 8 120 
3 8 17 290 8 122 
3 8 55 105 8 152 
3 8 35 113 8 214 
3 8 53 88 8 137 
3 8 51 120 8 131 
3 8 34 132 8 127 
4 8 20 303 8 132 
4 8 66 158 8 145 
4 8 56 170 8 137 
4 8 55 105 8 137 
4 8 64 99 8 140 
4 8 43 152 8 190 
4 8 61 61 8 245 
4 8 64 88 8 140 
4 8 39 243 8 134 
4 8 32 99 8 133 
5 8 32 378 8 140 
5 8 12 444 8 136 
5 8 75 111 8 151 
5 8 11 821 8 134 
5 8 39 195 8 139 
5 8 45 180 8 143 
5 8 49 116 8 140 
5 8 19 370 8 136 
5 8 46 205 8 141 
5 8 56 127 8 143 
6 8 45 170 8 155 
6 8 14 733 8 147 
6 8 81 97 8 156 
6 8 44 194 8 153 
6 8 91 74 8 161 
6 8 56 142 8 155 
6 8 74 217 8 154 
6 8 29 448 8 145 
6 8 72 238 8 153 
6 8 45 260 8 174 
7 8 62 128 8 166 
7 8 76 313 8 219 
7 8 79 126 8 167 
7 8 26 635 8 157 
7 8 57 168 8 163 
7 8 23 445 8 157 
7 8 78 289 8 236 
7 8 46 381 8 278 
7 8 92 191 8 175 
7 8 9 1312 8 151 
1 9 45 147 9 125 
1 9 30 94 9 124 
1 9 43 51 9 124 
1 9 18 306 9 116 
1 9 11 413 9 114 
1 9 18 178 9 120 
1 9 32 125 9 121 
1 9 16 361 9 115 
1 9 38 100 9 121 
1 9 15 185 9 115 
2 9 21 253 9 130 
2 9 53 118 9 141 
2 9 53 100 9 135 
2 9 23 272 9 128 
2 9 30 192 9 129 
2 9 21 297 9 126 
2 9 14 329 9 123 
2 9 48 132 9 133 
2 9 50 158 9 132 
2 9 41 215 9 133 
3 9 22 264 9 136 
3 9 30 248 9 136 
3 9 62 101 9 148 
3 9 10 771 9 131 
3 9 33 207 9 137 
3 9 52 133 9 161 
3 9 25 394 9 174 
3 9 42 125 9 164 
3 9 28 335 9 175 
3 9 53 119 9 179 
4 9 74 116 9 165 
4 9 51 170 9 211 
4 9 17 557 9 146 
4 9 24 400 9 193 
4 9 38 191 9 149 
4 9 66 162 9 521 
4 9 20 388 9 145 
4 9 45 341 9 147 
4 9 22 307 9 200 
4 9 49 192 9 149 
5 9 62 201 9 158 
5 9 57 232 9 158 
5 9 73 135 9 160 
5 9 37 122 9 155 
5 9 29 486 9 151 
5 9 14 785 9 146 
5 9 54 282 9 158 
5 9 13 702 9 147 
5 9 23 502 9 152 
5 9 31 284 9 151 
6 9 29 654 9 163 
6 9 45 512 9 165 
6 9 44 455 9 165 
6 9 35 520 9 163 
6 9 43 385 9 164 
6 9 21 657 9 159 
6 9 17 889 9 158 
6 9 26 510 9 162 
6 9 78 74 9 174 
6 9 64 151 9 170 
7 9 90 173 9 180 
7 9 70 255 9 179 
7 9 84 410 9 180 
7 9 62 507 9 176 
7 9 115 144 9 237 
7 9 95 192 9 186 
7 9 43 484 9 170 
7 9 56 174 9 175 
7 9 39 529 9 170 
7 9 97 133 9 182 
8 9 56 201 9 203 
8 9 18 710 9 176 
8 9 133 167 9 198 
8 9 74 432 9 186 
8 9 126 218 9 194 
8 9 77 221 9 187 
8 9 37 954 9 176 
8 9 33 859 9 180 
8 9 35 651 9 178 
8 9 61 629 9 184 
1 10 41 210 10 138 
1 10 34 232 10 136 
1 10 39 255 10 137 
1 10 41 163 10 136 
1 10 32 193 10 135 
1 10 17 393 10 129 
1 10 18 224 10 131 
1 10 23 348 10 131 
1 10 47 164 10 141 
1 10 23 374 10 134 
2 10 36 158 10 144 
2 10 35 223 10 142 
2 10 17 537 10 137 
2 10 11 810 10 134 
2 10 47 145 10 148 
2 10 31 298 10 142 
2 10 28 199 10 141 
2 10 40 254 10 142 
2 10 17 556 10 138 
2 10 61 136 10 263 
3 10 60 138 10 162 
3 10 18 489 10 151 
3 10 77 145 10 157 
3 10 13 663 10 141 
3 10 25 528 10 146 
3 10 46 194 10 152 
3 10 18 743 10 145 
3 10 67 119 10 154 
3 10 52 194 10 156 
3 10 36 313 10 149 
4 10 26 574 10 155 
4 10 85 176 10 168 
4 10 16 779 10 152 
4 10 52 234 10 160 
4 10 83 200 10 166 
4 10 40 550 10 158 
4 10 82 282 10 186 
4 10 17 693 10 151 
4 10 54 277 10 164 
4 10 77 258 10 164 
5 10 45 437 10 172 
5 10 41 259 10 169 
5 10 41 350 10 170 
5 10 33 428 10 168 
5 10 41 263 10 168 
5 10 61 302 10 178 
5 10 25 494 10 165 
5 10 34 685 10 169 
5 10 75 217 10 178 
5 10 19 817 10 164 
6 10 74 261 10 184 
6 10 35 496 10 176 
6 10 73 312 10 183 
6 10 19 1076 10 171 
6 10 52 389 10 363 
6 10 93 255 10 191 
6 10 30 897 10 174 
6 10 39 364 10 176 
6 10 60 386 10 182 
6 10 74 327 10 186 
7 10 16 1099 10 177 
7 10 39 740 10 186 
7 10 82 210 10 191 
7 10 62 351 10 189 
7 10 38 711 10 184 
7 10 120 227 10 201 
7 10 124 137 10 199 
7 10 96 259 10 199 
7 10 12 1415 10 173 
7 10 82 334 10 195 
8 10 58 488 10 195 
8 10 28 346 10 187 
8 10 31 670 10 188 
8 10 31 342 10 189 
8 10 152 165 10 217 
8 10 62 433 10 196 
8 10 59 457 10 196 
8 10 51 581 10 194 
8 10 102 541 10 204 
8 10 98 190 10 206 
9 10 107 144 10 214 
9 10 74 664 10 206 
9 10 44 455 10 199 
9 10 101 323 10 212 
9 10 18 1446 10 190 
9 10 150 195 10 222 
9 10 79 451 10 210 
9 10 148 196 10 222 
9 10 152 246 10 222 
9 10 165 152 10 223 
1 11 35 371 11 174 
1 11 55 246 11 153 
1 11 14 606 11 141 
1 11 25 315 11 143 
1 11 27 270 11 144 
1 11 27 306 11 144 
1 11 35 334 11 145 
1 11 64 175 11 153 
1 11 58 129 11 154 
1 11 31 253 11 146 
2 11 53 242 11 160 
2 11 60 155 11 162 
2 11 57 361 11 159 
2 11 51 300 11 161 
2 11 64 193 11 160 
2 11 17 806 11 149 
2 11 18 893 11 149 
2 11 12 817 11 145 
2 11 65 180 11 161 
2 11 66 213 11 164 
3 11 15 1166 11 157 
3 11 30 582 11 164 
3 11 80 176 11 171 
3 11 61 269 11 167 
3 11 55 238 11 166 
3 11 70 128 11 167 
3 11 37 451 11 161 
3 11 90 165 11 170 
3 11 43 339 11 164 
3 11 45 303 11 166 
4 11 102 219 11 186 
4 11 48 285 11 177 
4 11 105 160 11 185 
4 11 75 315 11 182 
4 11 76 290 11 197 
4 11 12 1180 11 165 
4 11 95 236 11 188 
4 11 66 321 11 179 
4 11 45 457 11 176 
4 11 85 252 11 185 
5 11 20 1144 11 175 
5 11 96 186 11 190 
5 11 56 435 11 189 
5 11 63 333 11 189 
5 11 47 527 11 183 
5 11 71 357 11 188 
5 11 74 287 11 187 
5 11 102 333 11 192 
5 11 70 410 11 187 
5 11 12 1375 11 174 
6 11 116 264 11 207 
6 11 84 312 11 199 
6 11 85 578 11 196 
6 11 59 357 11 191 
6 11 35 489 11 187 
6 11 115 184 11 208 
6 11 81 565 11 196 
6 11 91 293 11 199 
6 11 25 1170 11 185 
6 11 112 324 11 204 
7 11 85 358 11 203 
7 11 150 164 11 220 
7 11 20 856 11 192 
7 11 49 577 11 199 
7 11 15 1971 11 188 
7 11 133 106 11 216 
7 11 53 489 11 200 
7 11 149 359 11 223 
7 11 101 235 11 209 
7 11 88 375 11 207 
8 11 117 527 11 219 
8 11 153 242 11 227 
8 11 128 472 11 225 
8 11 65 269 11 210 
8 11 32 1049 11 200 
8 11 170 385 11 230 
8 11 90 502 11 212 
8 11 22 1176 11 206 
8 11 100 498 11 217 
8 11 95 358 11 216 
9 11 82 443 11 219 
9 11 140 296 11 233 
9 11 80 535 11 235 
9 11 49 1317 11 214 
9 11 114 358 11 227 
9 11 112 252 11 226 
9 11 22 1960 11 204 
9 11 12 1846 11 202 
9 11 73 644 11 216 
9 11 56 630 11 217 
10 11 115 536 11 235 
10 11 133 465 11 237 
10 11 59 951 11 221 
10 11 35 1863 11 218 
10 11 109 296 11 236 
10 11 203 260 11 251 
10 11 201 203 11 248 
10 11 96 591 11 234 
10 11 29 2250 11 216 
10 11 161 227 11 245 
1 12 71 156 12 167 
1 12 19 829 12 154 
1 12 48 211 12 161 
1 12 58 233 12 162 
1 12 55 161 12 166 
1 12 24 773 12 158 
1 12 77 197 12 166 
1 12 28 552 12 155 
1 12 65 194 12 165 
1 12 68 132 12 164 
2 12 37 581 12 166 
2 12 42 564 12 169 
2 12 68 331 12 173 
2 12 64 205 12 190 
2 12 91 179 12 179 
2 12 37 380 12 167 
2 12 80 110 12 174 
2 12 17 776 12 158 
2 12 18 1016 12 159 
2 12 27 624 12 163 
3 12 79 252 12 188 
3 12 48 485 12 214 
3 12 13 863 12 172 
3 12 22 738 12 174 
3 12 24 616 12 172 
3 12 18 1173 12 209 
3 12 101 181 12 197 
3 12 15 1143 12 172 
3 12 45 539 12 180 
3 12 103 111 12 196 
4 12 21 1368 12 181 
4 12 57 313 12 191 
4 12 14 1512 12 173 
4 12 63 471 12 191 
4 12 40 390 12 186 
4 12 65 592 12 195 
4 12 85 257 12 195 
4 12 19 745 12 184 
4 12 78 277 12 193 
4 12 117 134 12 203 
5 12 86 214 12 204 
5 12 21 1383 12 190 
5 12 117 307 12 210 
5 12 122 230 12 216 
5 12 92 341 12 203 
5 12 68 785 12 201 
5 12 71 312 12 200 
5 12 53 533 12 198 
5 12 51 445 12 196 
5 12 62 513 12 224 
6 12 41 1041 12 205 
6 12 68 390 12 214 
6 12 110 387 12 217 
6 12 17 1761 12 193 
6 12 21 1613 12 193 
6 12 131 285 12 223 
6 12 89 314 12 212 
6 12 151 220 12 223 
6 12 110 329 12 212 
6 12 74 553 12 207 
7 12 85 426 12 221 
7 12 137 231 12 230 
7 12 130 388 12 225 
7 12 21 1906 12 203 
7 12 141 307 12 230 
7 12 70 613 12 220 
7 12 90 501 12 219 
7 12 158 213 12 234 
7 12 89 535 12 218 
7 12 75 428 12 219 
8 12 114 350 12 238 
8 12 100 461 12 232 
8 12 47 1413 12 219 
8 12 57 707 12 222 
8 12 115 303 12 234 
8 12 41 1799 12 219 
8 12 20 1537 12 208 
8 12 17 1912 12 208 
8 12 111 602 12 231 
8 12 175 200 12 243 
9 12 162 399 12 251 
9 12 100 753 12 239 
9 12 186 387 12 251 
9 12 84 899 12 235 
9 12 151 420 12 248 
9 12 126 383 12 245 
9 12 186 199 12 249 
9 12 183 283 12 255 
9 12 153 378 12 252 
9 12 99 314 12 238 
10 12 150 362 12 256 
10 12 127 419 12 255 
10 12 212 338 12 264 
10 12 189 450 12 261 
10 12 30 1686 12 225 
10 12 146 535 12 256 
10 12 41 1304 12 230 
10 12 158 287 12 258 
10 12 156 347 12 255 
10 12 91 574 12 257 
11 12 243 387 12 302 
11 12 145 647 12 263 
11 12 77 1087 12 247 
11 12 26 1714 12 289 
11 12 54 1053 12 253 
11 12 69 1239 12 247 
11 12 29 1938 12 234 
11 12 69 959 12 247 
11 12 252 357 12 281 
11 12 179 303 12 268 
1 13 49 270 13 176 
1 13 85 251 13 183 
1 13 59 323 13 176 
1 13 91 196 13 187 
1 13 25 556 13 166 
1 13 91 165 13 184 
1 13 55 305 13 176 
1 13 14 1390 13 160 
1 13 42 466 13 172 
1 13 46 453 13 173 
2 13 48 390 13 187 
2 13 58 617 13 205 
2 13 37 433 13 182 
2 13 76 257 13 190 
2 13 99 300 13 197 
2 13 22 602 13 178 
2 13 102 191 13 194 
2 13 41 344 13 182 
2 13 21 930 13 176 
2 13 19 1256 13 243 
3 13 21 1864 13 318 
3 13 59 362 13 287 
3 13 119 249 13 295 
3 13 48 376 13 278 
3 13 64 477 13 274 
3 13 22 1562 13 255 
3 13 78 346 13 223 
3 13 77 161 13 311 
3 13 52 449 13 306 
3 13 28 802 13 296 
4 13 115 284 13 234 
4 13 106 495 13 215 
4 13 113 346 13 261 
4 13 93 392 13 211 
4 13 73 381 13 206 
4 13 15 1758 13 189 
4 13 88 526 13 210 
4 13 72 499 13 209 
4 13 18 1600 13 192 
4 13 90 428 13 367 
5 13 131 322 13 230 
5 13 24 1786 13 203 
5 13 137 276 13 227 
5 13 68 630 13 213 
5 13 58 564 13 211 
5 13 44 839 13 207 
5 13 57 723 13 207 
5 13 18 1770 13 200 
5 13 70 852 13 212 
5 13 128 401 13 224 
6 13 25 1681 13 212 
6 13 169 323 13 241 
6 13 14 2560 13 208 
6 13 171 261 13 239 
6 13 163 146 13 241 
6 13 165 278 13 243 
6 13 157 180 13 236 
6 13 162 321 13 240 
6 13 117 608 13 232 
6 13 124 252 13 239 
7 13 165 309 13 249 
7 13 126 517 13 241 
7 13 160 157 13 249 
7 13 79 759 13 230 
7 13 138 282 13 243 
7 13 104 285 13 234 
7 13 61 692 13 226 
7 13 179 345 13 253 
7 13 128 612 13 241 
7 13 108 570 13 238 
8 13 155 513 13 252 
8 13 56 1505 13 238 
8 13 114 794 13 246 
8 13 85 670 13 238 
8 13 166 482 13 254 
8 13 149 237 13 673 
8 13 29 2166 13 227 
8 13 144 296 13 253 
8 13 171 325 13 253 
8 13 121 629 13 251 
9 13 19 3626 13 232 
9 13 117 415 13 252 
9 13 61 1123 13 242 
9 13 78 644 13 245 
9 13 77 787 13 262 
9 13 94 701 13 249 
9 13 160 354 13 262 
9 13 150 501 13 262 
9 13 139 405 13 284 
9 13 143 535 13 263 
10 13 154 606 13 267 
10 13 62 1355 13 251 
10 13 15 2992 13 237 
10 13 138 543 13 273 
10 13 177 454 13 279 
10 13 27 2341 13 244 
10 13 141 423 13 265 
10 13 91 896 13 259 
10 13 169 387 13 272 
10 13 213 411 13 282 
11 13 211 578 13 290 
11 13 107 791 13 270 
11 13 227 539 13 292 
11 13 241 404 13 294 
11 13 266 408 13 296 
11 13 256 233 13 310 
11 13 186 634 13 352 
11 13 222 459 13 291 
11 13 47 975 13 281 
11 13 102 782 13 268 
12 13 75 1752 13 265 
12 13 263 308 13 305 
12 13 195 688 13 296 
12 13 192 874 13 295 
12 13 18 4749 13 252 
12 13 116 1085 13 278 
12 13 166 428 13 290 
12 13 66 1479 13 267 
12 13 276 321 13 307 
12 13 52 1503 13 296 
1 14 97 355 14 206 
1 14 46 432 14 189 
1 14 60 381 14 192 
1 14 78 304 14 197 
1 14 75 418 14 196 
1 14 82 458 14 201 
1 14 41 503 14 188 
1 14 42 603 14 186 
1 14 70 231 14 195 
1 14 90 282 14 199 
2 14 61 442 14 201 
2 14 81 381 14 205 
2 14 28 1118 14 195 
2 14 76 577 14 204 
2 14 80 318 14 205 
2 14 87 363 14 205 
2 14 34 953 14 194 
2 14 90 423 14 205 
2 14 73 457 14 227 
2 14 21 1766 14 190 
3 14 43 1157 14 206 
3 14 105 385 14 218 
3 14 62 222 14 208 
3 14 73 478 14 210 
3 14 15 2195 14 196 
3 14 98 209 14 260 
3 14 110 299 14 222 
3 14 29 1124 14 202 
3 14 18 1463 14 196 
3 14 101 412 14 218 
4 14 18 1719 14 205 
4 14 123 327 14 246 
4 14 68 547 14 217 
4 14 111 256 14 226 
4 14 141 217 14 234 
4 14 75 510 14 218 
4 14 84 373 14 245 
4 14 126 196 14 230 
4 14 122 230 14 231 
4 14 86 372 14 223 
5 14 27 1621 14 214 
5 14 124 445 14 234 
5 14 158 410 14 243 
5 14 24 1261 14 215 
5 14 32 1245 14 216 
5 14 112 497 14 235 
5 14 171 234 14 263 
5 14 115 347 14 241 
5 14 169 219 14 245 
5 14 76 514 14 227 
6 14 32 1382 14 224 
6 14 164 416 14 256 
6 14 165 350 14 252 
6 14 61 966 14 231 
6 14 34 1598 14 224 
6 14 172 339 14 258 
6 14 136 386 14 246 
6 14 120 377 14 244 
6 14 26 2322 14 221 
6 14 52 1066 14 228 
7 14 204 282 14 270 
7 14 67 806 14 240 
7 14 131 804 14 252 
7 14 97 620 14 246 
7 14 82 844 14 243 
7 14 119 647 14 411 
7 14 40 1469 14 232 
7 14 100 704 14 247 
7 14 47 1728 14 235 
7 14 17 2189 14 224 
8 14 175 451 14 273 
8 14 97 931 14 257 
8 14 175 192 14 268 
8 14 194 724 14 293 
8 14 128 720 14 261 
8 14 212 349 14 274 
8 14 82 1076 14 251 
8 14 52 783 14 245 
8 14 59 1135 14 249 
8 14 200 287 14 272 
9 14 125 819 14 268 
9 14 121 689 14 413 
9 14 87 934 14 266 
9 14 90 1208 14 260 
9 14 138 416 14 269 
9 14 82 1117 14 322 
9 14 191 667 14 283 
9 14 205 410 14 283 
9 14 78 1176 14 261 
9 14 88 963 14 265 
10 14 248 721 14 302 
10 14 27 2772 14 251 
10 14 19 3072 14 249 
10 14 158 665 14 285 
10 14 197 530 14 289 
10 14 242 374 14 298 
10 14 158 516 14 570 
10 14 151 565 14 282 
10 14 48 1738 14 260 
10 14 148 824 14 280 
11 14 178 564 14 295 
11 14 189 560 14 303 
11 14 185 743 14 295 
11 14 276 381 14 319 
11 14 140 644 14 286 
11 14 46 1826 14 268 
11 14 149 605 14 290 
11 14 280 336 14 315 
11 14 116 1008 14 282 
11 14 111 685 14 680 
12 14 58 2273 14 279 
12 14 302 437 14 327 
12 14 212 507 14 314 
12 14 31 1616 14 271 
12 14 106 666 14 287 
12 14 183 647 14 308 
12 14 289 544 14 326 
12 14 174 1078 14 308 
12 14 224 551 14 314 
12 14 151 730 14 302 
13 14 241 744 14 324 
13 14 164 517 14 595 
13 14 157 443 14 308 
13 14 144 908 14 307 
13 14 161 852 14 308 
13 14 328 476 14 344 
13 14 115 1117 14 298 
13 14 23 3317 14 303 
13 14 341 361 14 339 
13 14 327 545 14 343 
1 15 66 596 15 209 
1 15 108 228 15 216 
1 15 43 521 15 202 
1 15 54 762 15 207 
1 15 86 386 15 211 
1 15 55 606 15 253 
1 15 60 620 15 210 
1 15 75 580 15 210 
1 15 33 1092 15 199 
1 15 85 522 15 213 
2 15 93 299 15 221 
2 15 92 643 15 224 
2 15 56 626 15 213 
2 15 117 241 15 223 
2 15 109 337 15 222 
2 15 58 598 15 213 
2 15 22 1179 15 198 
2 15 27 1467 15 218 
2 15 34 1078 15 207 
2 15 109 308 15 224 
3 15 138 501 15 236 
3 15 121 313 15 233 
3 15 25 1246 15 213 
3 15 111 280 15 235 
3 15 31 1823 15 215 
3 15 96 505 15 227 
3 15 41 1278 15 217 
3 15 45 1215 15 217 
3 15 59 1011 15 221 
3 15 55 581 15 220 
4 15 89 439 15 241 
4 15 44 1428 15 225 
4 15 142 343 15 245 
4 15 17 2566 15 215 
4 15 47 1699 15 225 
4 15 88 501 15 235 
4 15 94 453 15 241 
4 15 90 657 15 233 
4 15 147 260 15 245 
4 15 96 547 15 236 
5 15 189 426 15 267 
5 15 156 292 15 258 
5 15 122 768 15 251 
5 15 94 722 15 246 
5 15 131 517 15 258 
5 15 60 986 15 239 
5 15 25 2512 15 226 
5 15 46 832 15 233 
5 15 57 1465 15 236 
5 15 121 513 15 251 
6 15 86 844 15 255 
6 15 105 675 15 254 
6 15 188 381 15 268 
6 15 61 1102 15 244 
6 15 46 1346 15 241 
6 15 118 872 15 259 
6 15 138 495 15 259 
6 15 163 332 15 263 
6 15 69 759 15 245 
6 15 105 653 15 256 
7 15 90 1130 15 258 
7 15 119 503 15 310 
7 15 164 479 15 308 
7 15 56 1395 15 255 
7 15 117 915 15 266 
7 15 163 470 15 280 
7 15 221 203 15 405 
7 15 209 282 15 299 
7 15 152 917 15 274 
7 15 38 2711 15 249 
8 15 167 601 15 288 
8 15 46 2321 15 257 
8 15 123 790 15 275 
8 15 200 483 15 301 
8 15 148 403 15 282 
8 15 191 508 15 290 
8 15 169 444 15 284 
8 15 100 921 15 274 
8 15 29 2001 15 253 
8 15 203 410 15 291 
9 15 197 455 15 296 
9 15 173 471 15 394 
9 15 132 672 15 341 
9 15 93 910 15 512 
9 15 138 690 15 386 
9 15 41 2204 15 352 
9 15 53 2208 15 355 
9 15 189 433 15 398 
9 15 271 184 15 413 
9 15 227 533 15 306 
10 15 166 824 15 301 
10 15 129 1585 15 290 
10 15 143 545 15 333 
10 15 29 3513 15 268 
10 15 159 768 15 299 
10 15 46 2380 15 271 
10 15 143 755 15 298 
10 15 100 1209 15 285 
10 15 237 426 15 313 
10 15 158 772 15 299 
11 15 204 518 15 316 
11 15 292 385 15 329 
11 15 136 1008 15 302 
11 15 45 3070 15 279 
11 15 47 2742 15 277 
11 15 27 3529 15 275 
11 15 235 484 15 323 
11 15 68 1745 15 345 
11 15 51 2185 15 282 
11 15 235 809 15 322 
12 15 25 5306 15 305 
12 15 154 811 15 328 
12 15 267 731 15 339 
12 15 336 449 15 352 
12 15 59 3148 15 291 
12 15 100 1085 15 306 
12 15 87 1603 15 323 
12 15 26 3148 15 284 
12 15 152 1185 15 314 
12 15 16 6614 15 280 
13 15 252 756 15 374 
13 15 331 403 15 361 
13 15 142 889 15 322 
13 15 260 564 15 351 
13 15 359 436 15 368 
13 15 288 768 15 353 
13 15 74 2669 15 303 
13 15 341 681 15 367 
13 15 34 4598 15 291 
13 15 86 1717 15 307 
14 15 268 824 15 463 
14 15 325 763 15 566 
14 15 390 678 15 589 
14 15 183 1614 15 485 
14 15 90 2446 15 322 
14 15 158 1179 15 340 
14 15 43 3649 15 393 
14 15 140 928 15 347 
14 15 233 520 15 355 
14 15 370 528 15 377 
1 16 102 487 16 324 
1 16 105 340 16 339 
1 16 63 637 16 313 
1 16 53 905 16 316 
1 16 96 475 16 335 
1 16 67 821 16 339 
1 16 39 1349 16 304 
1 16 110 361 16 239 
1 16 23 1946 16 210 
1 16 95 529 16 338 
2 16 57 869 16 233 
2 16 145 238 16 248 
